0	33843.5
0.0333333	34210.8
0.0666667	34079.5
0.1	33995.5
0.133333	33834.5
0.166667	33708.5
0.2	33579
0.233333	33444.2
0.266667	33288.5
0.3	33145
0.333333	32977
0.366667	32845.8
0.4	32702.2
0.433333	32551.8
0.466667	32487
0.5	32438
0.533333	32327.8
0.566667	32200
0.6	32109
0.633333	32009.2
0.666667	31923.5
0.7	31806.2
0.733333	31713.5
0.766667	31608.5
0.8	31445.8
0.833333	31325
0.866667	31197.2
0.9	31060.8
0.933333	30947
0.966667	30773.8
1	30695
1.03333	30569
1.06667	30411.5
1.1	30271.5
1.13333	30115.8
1.16667	30005.5
1.2	29825.2
1.23333	29671.2
1.26667	29505
1.3	29354.5
1.33333	29205.8
1.36667	29058.8
1.4	28903
1.43333	28731.5
1.46667	28554.8
1.5	28371
1.53333	28225.8
1.56667	28063
1.6	27910.8
1.63333	27746.2
1.66667	27595.8
1.7	27419
1.73333	27240.5
1.76667	27095.2
1.8	26943
1.83333	26796
1.86667	26642
1.9	26451.2
1.93333	26286.8
1.96667	26145
2	25933.2
2.03333	25742.5
2.06667	25595.5
2.1	25420.5
2.13333	25252.5
2.16667	25086.2
2.2	24921.8
2.23333	24720.5
2.26667	24498.2
2.3	24297
2.33333	24132.5
2.36667	23919
2.4	23724.8
2.43333	23546.2
2.46667	23385.2
2.5	23212
2.53333	23037
2.56667	22849.8
2.6	22680
2.63333	22501.5
2.66667	22326.5
2.7	22162
2.73333	21960.8
2.76667	21792.8
2.8	21584.5
2.83333	21379.8
2.86667	21182
2.9	21014
2.93333	20814.5
2.96667	20592.2
3	20378.8
3.03333	20198.5
3.06667	20013
3.1	19843.2
3.13333	19682.2
3.16667	19493.2
3.2	19274.5
3.23333	19097.8
3.26667	18905.2
3.3	18667.2
3.33333	18459
3.36667	18224.5
3.4	17977.8
3.43333	17748.5
3.46667	17519.2
3.5	17288.2
3.53333	17053.8
3.56667	16763.2
3.6	16549.8
3.63333	16341.5
3.66667	16098.2
3.7	15853.2
3.73333	15648.5
3.76667	15452.5
3.8	15209.2
3.83333	15008
3.86667	14794.5
3.9	14554.8
3.93333	14325.5
3.96667	14078.8
4	13833.8
4.03333	13606.2
4.06667	13370
4.1	13133.8
4.13333	12925.5
4.16667	12699.8
4.2	12486.2
4.23333	12213.2
4.26667	12010.2
4.3	11805.5
4.33333	11576.2
4.36667	11373.2
4.4	11151
4.43333	10974.2
4.46667	10771.2
4.5	10535
4.53333	10342.5
4.56667	10143
4.6	9934.75
4.63333	9738.75
4.66667	9525.25
4.7	9327.5
4.73333	9110.5
4.76667	8919.75
4.8	8762.25
4.83333	8578.5
4.86667	8393
4.9	8237.25
4.93333	8029
4.96667	7868
5	7666.75
5.03333	7516.25
5.06667	7316.75
5.1	7124.25
5.13333	6931.75
5.16667	6776
5.2	6611.5
5.23333	6454
5.26667	6298.25
5.3	6133.75
5.33333	5971
5.36667	5796
5.4	5650.75
5.43333	5516
5.46667	5391.75
5.5	5246.5
5.53333	5145
5.56667	5008.5
5.6	4919.25
5.63333	4809
5.66667	4681.25
5.7	4578
5.73333	4474.75
5.76667	4361
5.8	4264.75
5.83333	4186
5.86667	4075.75
5.9	3974.25
5.93333	3890.25
5.96667	3811.5
6	3759
6.03333	3683.75
6.06667	3615.5
6.1	3563
6.13333	3470.25
6.16667	3398.5
6.2	3349.5
6.23333	3311
6.26667	3213
6.3	3160.5
6.33333	3092.25
6.36667	3052
6.4	3008.25
6.43333	2976.75
6.46667	2933
6.5	2910.25
6.53333	2877
6.56667	2850.75
6.6	2829.75
6.63333	2794.75
6.66667	2768.5
6.7	2744
6.73333	2710.75
6.76667	2679.25
6.8	2647.75
6.83333	2618
6.86667	2600.5
6.9	2570.75
6.93333	2560.25
6.96667	2523.5
7	2520
7.03333	2504.25
7.06667	2486.75
7.1	2472.75
7.13333	2476.25
7.16667	2488.5
7.2	2495.5
7.23333	2497.25
7.26667	2516.5
7.3	2560.25
7.33333	2562
7.36667	2612.75
7.4	2646
7.43333	2670.5
7.46667	2731.75
7.5	2786
7.53333	2835
7.56667	2913.75
7.6	2978.5
7.63333	3032.75
7.66667	3120.25
7.7	3207.75
7.73333	3272.5
7.76667	3342.5
7.8	3417.75
7.83333	3498.25
7.86667	3605
7.9	3704.75
7.93333	3790.5
7.96667	3872.75
8	3965.5
8.03333	4044.25
8.06667	4131.75
8.1	4214
8.13333	4299.75
8.16667	4383.75
8.2	4502.75
8.23333	4607.75
8.26667	4733.75
8.3	4833.5
8.33333	4959.5
8.36667	5073.25
8.4	5183.5
8.43333	5314.75
8.46667	5414.5
8.5	5517.75
8.53333	5643.75
8.56667	5790.75
8.6	5909.75
8.63333	6051.5
8.66667	6240.5
8.7	6361.25
8.73333	6483.75
8.76667	6595.75
8.8	6737.5
8.83333	6835.5
8.86667	7010.5
8.9	7136.5
8.93333	7281.75
8.96667	7414.75
9	7523.25
9.03333	7677.25
9.06667	7869.75
9.1	8085
9.13333	8251.25
9.16667	8443.75
9.2	8664.25
9.23333	8837.5
9.26667	9019.5
9.3	9133.25
9.33333	9308.25
9.36667	9465.75
9.4	9604
9.43333	9770.25
9.46667	9891
9.5	10015.2
9.53333	10115
9.56667	10221.8
9.6	10346
9.63333	10465
9.66667	10585.8
9.7	10689
9.73333	10797.5
9.76667	10881.5
9.8	10974.2
9.83333	11054.8
9.86667	11119.5
9.9	11196.5
9.93333	11284
9.96667	11357.5
10	11434.5
10.0333	11494
10.0667	11569.2
10.1	11618.2
10.1333	11667.2
10.1667	11737.2
10.2	11798.5
10.2333	11851
10.2667	11910.5
10.3	11984
10.3333	12059.2
10.3667	12124
10.4	12199.2
10.4333	12260.5
10.4667	12318.2
10.5	12363.8
10.5333	12423.2
10.5667	12486.2
10.6	12517.8
