0	23845.5
0.0333333	23719.5
0.0666667	23586.5
0.1	23492
0.133333	23450
0.166667	23359
0.2	23324
0.233333	23222.5
0.266667	23107
0.3	23005.5
0.333333	22862
0.366667	22732.5
0.4	22627.5
0.433333	22536.5
0.466667	22400
0.5	22263.5
0.533333	22144.5
0.566667	22025.5
0.6	21899.5
0.633333	21777
0.666667	21647.5
0.7	21521.5
0.733333	21325.5
0.766667	21178.5
0.8	20982.5
0.833333	20828.5
0.866667	20594
0.9	20447
0.933333	20247.5
0.966667	20076
1	19911.5
1.03333	19743.5
1.06667	19572
1.1	19393.5
1.13333	19225.5
1.16667	19033
1.2	18865
1.23333	18714.5
1.26667	18536
1.3	18382
1.33333	18214
1.36667	17986.5
1.4	17797.5
1.43333	17640
1.46667	17405.5
1.5	17262
1.53333	17094
1.56667	16908.5
1.6	16677.5
1.63333	16485
1.66667	16215.5
1.7	16037
1.73333	15872.5
1.76667	15683.5
1.8	15459.5
1.83333	15263.5
1.86667	15057
1.9	14850.5
1.93333	14616
1.96667	14385
2	14140
2.03333	13954.5
2.06667	13643
2.1	13447
2.13333	13188
2.16667	12974.5
2.2	12691
2.23333	12467
2.26667	12211.5
2.3	11959.5
2.33333	11770.5
2.36667	11550
2.4	11298
2.43333	11063.5
2.46667	10839.5
2.5	10615.5
2.53333	10426.5
2.56667	10276
2.6	10080
2.63333	9894.5
2.66667	9667
2.7	9548
2.73333	9401
2.76667	9250.5
2.8	9110.5
2.83333	8911
2.86667	8806
2.9	8680
2.93333	8515.5
2.96667	8400
3	8274
3.03333	8197
3.06667	8060.5
3.1	7952
3.13333	7812
3.16667	7707
3.2	7584.5
3.23333	7511
3.26667	7423.5
3.3	7336
3.33333	7231
3.36667	7108.5
3.4	6993
3.43333	6937
3.46667	6828.5
3.5	6751.5
3.53333	6664
3.56667	6601
3.6	6531
3.63333	6471.5
3.66667	6405
3.7	6303.5
3.73333	6237
3.76667	6181
3.8	6121.5
3.83333	6023.5
3.86667	5939.5
3.9	5880
3.93333	5799.5
3.96667	5733
4	5670
4.03333	5593
4.06667	5540.5
4.1	5470.5
4.13333	5386.5
4.16667	5309.5
4.2	5250
4.23333	5197.5
4.26667	5106.5
4.3	5043.5
4.33333	4973.5
4.36667	4917.5
4.4	4851
4.43333	4756.5
4.46667	4669
4.5	4595.5
4.53333	4501
4.56667	4413.5
4.6	4350.5
4.63333	4294.5
4.66667	4221
4.7	4137
4.73333	4056.5
4.76667	3979.5
4.8	3927
4.83333	3850
4.86667	3783.5
4.9	3685.5
4.93333	3636.5
4.96667	3591
5	3531.5
5.03333	3451
5.06667	3416
5.1	3346
5.13333	3293.5
5.16667	3220
5.2	3174.5
5.23333	3111.5
5.26667	3073
5.3	3038
5.33333	2989
5.36667	2947
5.4	2950.5
5.43333	2898
5.46667	2852.5
5.5	2800
5.53333	2768.5
5.56667	2723
5.6	2681
5.63333	2677.5
5.66667	2642.5
5.7	2600.5
5.73333	2583
5.76667	2555
5.8	2527
5.83333	2520
5.86667	2495.5
5.9	2474.5
