0	23360.8
0.0333333	23292.5
0.0666667	23198
0.1	23019.5
0.133333	22776.2
0.166667	22610
0.2	22368.5
0.233333	22193.5
0.266667	22001
0.3	21770
0.333333	21586.2
0.366667	21304.5
0.4	21091
0.433333	20865.2
0.466667	20595.8
0.5	20352.5
0.533333	20111
0.566667	19852
0.6	19614
0.633333	19316.5
0.666667	19069.8
0.7	18849.2
0.733333	18560.5
0.766667	18287.5
0.8	17981.2
0.833333	17743.2
0.866667	17519.2
0.9	17204.2
0.933333	16934.8
0.966667	16710.8
1	16446.5
1.03333	16205
1.06667	15930.2
1.1	15708
1.13333	15400
1.16667	15186.5
1.2	14920.5
1.23333	14722.8
1.26667	14451.5
1.3	14141.8
1.33333	13867
1.36667	13651.8
1.4	13445.2
1.43333	13219.5
1.46667	13046.2
1.5	12850.2
1.53333	12654.2
1.56667	12453
1.6	12222
1.63333	12001.5
1.66667	11828.2
1.7	11651.5
1.73333	11459
1.76667	11282.2
1.8	11135.2
1.83333	10970.8
1.86667	10781.8
1.9	10612
1.93333	10472
1.96667	10344.2
2	10193.8
2.03333	10038
2.06667	9859.5
2.1	9689.75
2.13333	9499
2.16667	9336.25
2.2	9208.5
2.23333	9061.5
2.26667	8888.25
2.3	8702.75
2.33333	8557.5
2.36667	8422.75
2.4	8286.25
2.43333	8146.25
2.46667	8022
2.5	7873.25
2.53333	7738.5
2.56667	7626.5
2.6	7486.5
2.63333	7344.75
2.66667	7222.25
2.7	7108.5
2.73333	7007
2.76667	6900.25
2.8	6751.5
2.83333	6660.5
2.86667	6538
2.9	6440
2.93333	6342
2.96667	6238.75
3	6135.5
3.03333	6030.5
3.06667	5946.5
3.1	5859
3.13333	5748.75
3.16667	5652.5
3.2	5568.5
3.23333	5465.25
3.26667	5370.75
3.3	5279.75
3.33333	5199.25
3.36667	5110
3.4	5036.5
3.43333	4959.5
3.46667	4856.25
3.5	4777.5
3.53333	4707.5
3.56667	4618.25
3.6	4550
3.63333	4488.75
3.66667	4408.25
3.7	4322.5
3.73333	4264.75
3.76667	4205.25
3.8	4140.5
3.83333	4088
3.86667	4012.75
3.9	3953.25
3.93333	3881.5
3.96667	3816.75
4	3713.5
4.03333	3657.5
4.06667	3596.25
4.1	3557.75
4.13333	3503.5
4.16667	3430
4.2	3377.5
4.23333	3312.75
4.26667	3260.25
4.3	3200.75
4.33333	3155.25
